file,rel_path,block,n_tokens,speaker,source,ai_draft,translation
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,12,52,Nakoruru,あの幻十郎という人の前でも、<6E5C>恐れず立ち向かう勇気さえあれば、<485C>一本取ることは不可能では<6E5C>ないはずです,"그 겐주로 앞에서도,<6E5C>두려워 않고 맞설 용기만 있다면,<485C>한 판 정도는 불가능하진<6E5C>않을 거예요","그 겐주로 앞에서도,<6E5C>두려워 않고 맞설 용기만 있다면,<485C>한 판 정도는 불가능하진<6E5C>않을 거예요"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,13,16,주인공,そうは言っても、あの人は怖いよ,"그래도, 그 사람은 무서워","그래도, 그 사람은 무서워"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,14,22,Nakoruru,あなたには、守りたい人が<6E5C>いるんでしょう?,"당신에겐, 지키고픈 사람이<6E5C>있잖아요?","당신에겐, 지키고픈 사람이<6E5C>있잖아요?"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,15,5,주인공,う、うん,"으, 응","으, 응"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,16,39,Nakoruru,その人のために戦うという強い<6E5C>意思があれば、恐れは被方へ<6E5C>消えていくはずです,"그 사람을 위해 싸운다는 강한<6E5C>의지가 있다면, 두려움은<6E5C>사라질 거예요","그 사람을 위해 싸운다는 강한<6E5C>의지가 있다면, 두려움은<6E5C>사라질 거예요"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,17,9,주인공,そんなもんかな?,그런 걸까?,그런 걸까?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,18,40,Nakoruru,決して折れない心を持っているなら<6E5C>、か弱き者でも獅子に<6E5C>打ち勝つことができます,"결코 꺾이지 않는 마음이라면<6E5C>, 약한 자라도 사자를<6E5C>이길 수 있어요","결코 꺾이지 않는 마음이라면<6E5C>, 약한 자라도 사자를<6E5C>이길 수 있어요"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,19,35,Nakoruru,色さんのためという強い心が<6E5C>あるなら、恐れも迷いも<6E5C>なくなるはずです,시키 씨를 위하면<6E5C>두려움도 망설임도<6E5C>없어질 거예요,시키 씨를 위하면<6E5C>두려움도 망설임도<6E5C>없어질 거예요
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,20,26,주인공,決して折れない心、か.わかった.<6E5C>俺、やってみるよ,"결코 꺾이지 않는 마음, 이라.알겠어.<6E5C>해볼게","결코 꺾이지 않는 마음, 이라.알겠어.<6E5C>해볼게"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,21,10,Nakoruru,がんばってください,힘내세요,힘내세요
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,22,11,주인공,ありがとう、ナコルル,"고마워, 나코루루","고마워, 나코루루"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,23,5,주인공,右京さん,우쿄 씨,우쿄 씨
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,24,9,Ukyo,……どうされた?,…무슨 일인가?,…무슨 일인가?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,25,32,주인공,右京さんは、神夢想一刀流を修めた<6E5C>、居合いの達人だと閉きました,우쿄 씨는 신무상일도류를 익힌<6E5C>발도술의 달인이라 들었어요,우쿄 씨는 신무상일도류를 익힌<6E5C>발도술의 달인이라 들었어요
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,26,22,주인공,お願いします!<6E5C>俺に稽古をつけてください!,부탁드립니다!<6E5C>저에게 수련을 시켜주세요,부탁드립니다!<6E5C>저에게 수련을 시켜주세요
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,27,13,Ukyo,……愛しき者のため……か,…사랑 때문…인가,…사랑 때문…인가
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,28,37,주인공,そ、そうです!<6E5C>俺が、生涯をかけて守り抜こうと<6E5C>心に決めた人のためです!,"그, 그래요!<6E5C>제가 평생을 걸고 지키기로<6E5C>마음먹은 사람이라서요!","그, 그래요!<6E5C>제가 평생을 걸고 지키기로<6E5C>마음먹은 사람이라서요!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,29,15,주인공,……って、よくわかりましたね,"…라니, 용케 아셨네요","…라니, 용케 아셨네요"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,30,15,Ukyo,……拙者にも……想い人が……,…소생에게도…연모하는 이가,…소생에게도…연모하는 이가
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,31,8,주인공,え?なんです?,네? 뭐라고요,네? 뭐라고요
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,32,13,Ukyo,いや……なんでもない……,아니…아무것도 아닐세…,아니…아무것도 아닐세…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,33,17,주인공,お願いします.どうか俺に稽古を!,부탁드립니다.저에게 수련을,부탁드립니다.저에게 수련을
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,34,22,Ukyo,ゴホ、ゴホ.<6E5C>拙者は……見ての通りの……体,콜록.<6E5C>소생은 보다시피 이런 몸이네,콜록.<6E5C>소생은 보다시피 이런 몸이네
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,35,28,Ukyo,<이름:3232>殿の願いは……今の拙者には…<6E5C>…少し荷がきつい……,<이름:3232>공의 소망은…지금 소생에게는…<6E5C>조금 벅차다네…,<이름:3232>공의 소망은…지금 소생에게는…<6E5C>조금 벅차다네…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,36,23,주인공,じゃあ、せめて剣を高みへ導く<6E5C>心得だけでも!,"그럼, 검의 경지를 높일<6E5C>마음만이라도!","그럼, 검의 경지를 높일<6E5C>마음만이라도!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,37,7,Ukyo,……明鏡止水,…명경지수,…명경지수
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,38,3,주인공,え?,네?,네?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,39,27,Ukyo,心……鏡のごとく曇りなく……<6E5C>水面のごとく静かに……,마음은…거울처럼 흐림 없이…<6E5C>수면처럼 고요히…,마음은…거울처럼 흐림 없이…<6E5C>수면처럼 고요히…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,40,11,주인공,曇りなく、静かな心?,맑고 고요한 마음?,맑고 고요한 마음?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,41,47,Ukyo,左様……目を閉じ、明鏡止水にて<6E5C>相手に向かえば……いかなる技すら<6E5C>、見極めることができる……,"그렇다네…눈을 감고, 명경지수로<6E5C>맞서면…어떤 기술이든<6E5C>꿰뚫어 볼 수 있다네…","그렇다네…눈을 감고, 명경지수로<6E5C>맞서면…어떤 기술이든<6E5C>꿰뚫어 볼 수 있다네…"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,42,15,주인공,どんな技でも……見極められる,어떤 기술이든…꿰뚫어 본다,어떤 기술이든…꿰뚫어 본다
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,43,31,주인공,そうか!そこで神速の一閃を放つ<6E5C>のが居合いの極意なんですね!,그렇군요!거기서 신속의 일섬을<6E5C>날리는 게 극의로군요!,그렇군요!거기서 신속의 일섬을<6E5C>날리는 게 극의로군요!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,44,7,Ukyo,……いかにも,…그렇다네,…그렇다네
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,45,27,주인공,なるほど…….<6E5C>右京さん、ありがとうございました<6E5C>!,"그렇군요….<6E5C>우쿄 씨, 정말 감사했습니다<6E5C>!","그렇군요….<6E5C>우쿄 씨, 정말 감사했습니다<6E5C>!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,46,6,주인공,最後は……,마지막은…,마지막은…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,47,25,UNKNOWN_75,よう、<이름:3232>じゃねぇか.<6E5C>どうした、辛気臭い面して,"오, <이름:3232> 아니냐.<6E5C>왜 그래, 뚱한 얼굴로","오, <이름:3232> 아니냐.<6E5C>왜 그래, 뚱한 얼굴로"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,48,27,주인공,覇王丸さんを探してたんですよ.<6E5C>稽古をつけてほしくて,하오마루 씨를 찾았어요.<6E5C>수련 부탁드리려고요,하오마루 씨를 찾았어요.<6E5C>수련 부탁드리려고요
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,49,27,UNKNOWN_75,稽古?そりゃいつでもしてやるが<6E5C>……何かあったのか?,수련?그거야 언제든 해주겠다만<6E5C>무슨 일 있었냐?,수련?그거야 언제든 해주겠다만<6E5C>무슨 일 있었냐?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,50,25,주인공,実は……牙神幻十郎と仕合うことに<6E5C>なりまして……,실은…키바가미 겐주로와 겨루게<6E5C>되어서요…,실은…키바가미 겐주로와 겨루게<6E5C>되어서요…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,51,16,UNKNOWN_75,幻十郎と?そいつぁおもしれぇな,겐주로랑?그거 재밌겠는데,겐주로랑?그거 재밌겠는데
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,52,34,주인공,面白くないですよ!<6E5C>一本取れなかったら、<6E5C>きっと殺されるんですよ!,"재미없거든요!<6E5C>한 판 못 따내면,<6E5C>분명 죽는단 말이에요!","재미없거든요!<6E5C>한 판 못 따내면,<6E5C>분명 죽는단 말이에요!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,53,30,UNKNOWN_75,悪い.そんなに必死になるなよ.<6E5C>要は一本取ればいいんだろ?,미안.그렇게 필사적이지 마.<6E5C>한 판만 따면 되잖아?,미안.그렇게 필사적이지 마.<6E5C>한 판만 따면 되잖아?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,54,9,주인공,そんな簡単に……,그렇게 쉽게…,그렇게 쉽게…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,55,30,UNKNOWN_75,やる前からビビッてたんじゃ、<6E5C>ハナっから勝負にならねぇぞ!,"하기도 전부터 쫄아 있으면,<6E5C>애초에 승부가 안 돼!","하기도 전부터 쫄아 있으면,<6E5C>애초에 승부가 안 돼!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,56,46,UNKNOWN_75,幻十郎……あいつは強ぇ.お前が<6E5C>一本を取るためには、初撃に<6E5C>すべてを賭けるしかねぇだろうな,"겐주로…그놈은 강해.네가<6E5C>한 판 따내려면, 첫 일격에<6E5C>전부를 걸 수밖에 없을 거다","겐주로…그놈은 강해.네가<6E5C>한 판 따내려면, 첫 일격에<6E5C>전부를 걸 수밖에 없을 거다"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,57,8,주인공,初撃、ですか?,첫 일격이요?,첫 일격이요?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,58,38,UNKNOWN_75,そうだ.中途半端な技をいくら<6E5C>振り回したって、あいつには<6E5C>通用しねぇからな,"그래.어설픈 기술을 아무리<6E5C>휘둘러봤자, 그놈한테는<6E5C>안 통하니까","그래.어설픈 기술을 아무리<6E5C>휘둘러봤자, 그놈한테는<6E5C>안 통하니까"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,59,35,주인공,技を見切られる前に……<6E5C>渾身の一撃を叩き込むしか<6E5C>ないってことですか,기술을 간파당하기 전에<6E5C>혼신의 일격을 꽂는 수밖에<6E5C>없다는 거죠,기술을 간파당하기 전에<6E5C>혼신의 일격을 꽂는 수밖에<6E5C>없다는 거죠
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,60,8,UNKNOWN_75,そういうこった,그런 얘기지,그런 얘기지
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,61,21,주인공,じゃ、じゃあ、<6E5C>その一撃を教えてください,"그, 그럼,<6E5C>그 일격을 가르쳐주세요","그, 그럼,<6E5C>그 일격을 가르쳐주세요"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,62,4,UNKNOWN_75,無理だ,무리다,무리다
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,63,3,주인공,へ?,네?,네?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,64,58,UNKNOWN_75,俺とあいつは元々同門でな.<6E5C>お互いの技は知り尽くしてる<485C>そんな俺の技を覚えたところで、<6E5C>あいつには見切られちまうさ,나랑 그놈은 원래 한 스승 밑이라.<6E5C>서로 기술은 훤히 꿰고 있지<485C>내 기술을 배워봤자<6E5C>그놈에겐 뻔히 읽혀,나랑 그놈은 원래 한 스승 밑이라.<6E5C>서로 기술은 훤히 꿰고 있지<485C>내 기술을 배워봤자<6E5C>그놈에겐 뻔히 읽혀
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,65,13,주인공,そんな、じゃあどうすれば,"그런, 그럼 어떡하면","그런, 그럼 어떡하면"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,66,65,UNKNOWN_75,<이름:3232>.<6E5C>お前は隠してるみてぇだが、<485C>相当な実力を持ってるってのは<6E5C>わかってるんだよ<485C>お前の持つ最高の突きを<6E5C>奴にお見舞いしてやれ,"<이름:3232>.<6E5C>숨기고 있는 모양이지만,<485C>상당한 실력인 건<6E5C>다 알고 있다고<485C>네 최고의 찌르기를<6E5C>그놈에게 먹여줘라","<이름:3232>.<6E5C>숨기고 있는 모양이지만,<485C>상당한 실력인 건<6E5C>다 알고 있다고<485C>네 최고의 찌르기를<6E5C>그놈에게 먹여줘라"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,67,7,주인공,突き、ですか,"찌르기, 요","찌르기, 요"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,68,45,UNKNOWN_75,そうだ.一番隙が少なく、<6E5C>最短距離で相手に届く技だ<485C>あいつから一本取るには<6E5C>それしかねぇ,"그래.빈틈이 적고,<6E5C>최단 거리로 닿는 기술이다<485C>한 판 따내려면<6E5C>그것뿐이야","그래.빈틈이 적고,<6E5C>최단 거리로 닿는 기술이다<485C>한 판 따내려면<6E5C>그것뿐이야"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,69,9,주인공,……わかりました,…알겠습니다,…알겠습니다
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,70,28,UNKNOWN_75,ま、しっかりがんばりな.<6E5C>死んだら骨は拾ってやるからよ,"뭐, 확실히 힘내라.<6E5C>죽으면 뼈는 주워줄 테니까","뭐, 확실히 힘내라.<6E5C>죽으면 뼈는 주워줄 테니까"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,71,24,주인공,ふ、不吉なこと言わないで<6E5C>くださいよ!……もう,"부, 불길한 소리 하지 말아<6E5C>주세요!…정말","부, 불길한 소리 하지 말아<6E5C>주세요!…정말"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,72,10,주인공,(いよいよか……),(드디어인가…),(드디어인가…)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,73,3,[효과음/내레이션],ザッ,스윽,스윽
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,74,10,주인공,(き、来た……!),"(오, 온다…!)","(오, 온다…!)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,75,16,UNKNOWN_77,フ……覚悟はしてきたのだろうな,흐…각오는 하고 왔겠지,흐…각오는 하고 왔겠지
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,76,27,주인공,ど、どの覚悟ですか?<6E5C>仕合いする覚悟か、それとも……,"무, 무슨 각오요?<6E5C>겨룰 각오인지, 아니면…","무, 무슨 각오요?<6E5C>겨룰 각오인지, 아니면…"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,77,20,UNKNOWN_77,今生に別れを告げる覚悟に<6E5C>決まっている,이승과 작별할 각오에<6E5C>정해져 있지,이승과 작별할 각오에<6E5C>정해져 있지
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,78,38,주인공,やっぱり!<6E5C>お、俺はあなたから一本取って、<6E5C>必ず色さんのところへ行く……!,역시!<6E5C>나는 당신에게서 한 판 따내고<6E5C>반드시 시키 씨에게 갈 거야!,역시!<6E5C>나는 당신에게서 한 판 따내고<6E5C>반드시 시키 씨에게 갈 거야!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,79,39,UNKNOWN_77,くく……面白いぞ、貴様.<6E5C>ならば、その剣がこの俺に<6E5C>通用するか、見せてみろ!,"크크…재밌군, 네놈.<6E5C>그 검이 이 나에게<6E5C>통하는지, 보여봐라!","크크…재밌군, 네놈.<6E5C>그 검이 이 나에게<6E5C>통하는지, 보여봐라!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,80,25,주인공,(来た……!もうこうなったら、<6E5C>やるしかない!),(왔다…!이렇게 된 이상<6E5C>할 수밖에 없다!),(왔다…!이렇게 된 이상<6E5C>할 수밖에 없다!)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,81,21,[선택지],恐れない勇気で!渾身の一閃を!明鏡止水だ!,두려움 없이!\혼신의 일섬을!\명경지수!,두려움 없이!\혼신의 일섬을!\명경지수!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,82,25,주인공,恐れるな……俺には、<6E5C>守りたい人がいるんだ……!,두려워 마…나에겐<6E5C>지키고 싶은 사람이 있어!,두려워 마…나에겐<6E5C>지키고 싶은 사람이 있어!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,83,7,UNKNOWN_77,うおりゃあ!,우오랴!,우오랴!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,84,5,[효과음/내레이션],グォッ!,커헉!,커헉!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,85,16,주인공,行くぞ……う、うおぉぉぉぉ!!,"간다…우, 우오오오오!!","간다…우, 우오오오오!!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,86,7,UNKNOWN_77,阿呆ゥが!!,얼간이가!!,얼간이가!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,87,6,[효과음/내레이션],ざくぅ!!,서걱!!,서걱!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,88,9,주인공,ぐわぁぁぁぁ!!,으아아악!!,으아아악!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,89,4,[효과음/내레이션],バタッ,털썩,털썩
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,90,25,주인공,(く……恐怖で体が思うように<6E5C>動かなかった……),(크…공포에 몸이 뜻대로<6E5C>움직이지 않았어…),(크…공포에 몸이 뜻대로<6E5C>움직이지 않았어…)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,91,31,주인공,(こ、こんなところで死ぬのか……<6E5C>俺は.うぅ……色さん……),"(이, 이런 곳에서 죽는 건가…<6E5C>나는.으윽…시키 씨…)","(이, 이런 곳에서 죽는 건가…<6E5C>나는.으윽…시키 씨…)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,92,16,주인공,目を閉じて……明鏡止水だ……!,눈을 감고…명경지수다…!,눈을 감고…명경지수다…!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,93,7,UNKNOWN_77,阿呆ゥが!!,얼간이가!!,얼간이가!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,94,13,주인공,うわぁ!やっぱり怖い!!,으악!역시 무서워!!,으악!역시 무서워!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,95,6,[효과음/내레이션],ざくぅ!!,서걱!!,서걱!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,96,9,주인공,ぐわぁぁぁぁ!!,으아아악!!,으아아악!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,97,4,[효과음/내레이션],バタッ,털썩,털썩
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,98,24,주인공,(く……怖くて思わず目を<6E5C>開けちゃったよ……),(크…무서워서 나도 모르게<6E5C>눈을 떴어…),(크…무서워서 나도 모르게<6E5C>눈을 떴어…)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,99,31,주인공,(こ、こんなところで死ぬのか……<6E5C>俺は.うぅ……色さん……),"(이, 이런 곳에서 죽는 건가…<6E5C>나는.으윽…시키 씨…)","(이, 이런 곳에서 죽는 건가…<6E5C>나는.으윽…시키 씨…)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,100,19,[선택지],ここで渾身の一閃だ!ここで明鏡止水だ!,지금 일섬이다!\지금 명경지수다!,지금 일섬이다!\지금 명경지수다!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,101,16,주인공,行くぞ……う、うおぉぉぉぉ!!,"간다…우, 우오오오오!!","간다…우, 우오오오오!!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,102,7,UNKNOWN_77,阿呆ゥが!!,얼간이가!!,얼간이가!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,103,6,[효과음/내레이션],ざくぅ!!,서걱!!,서걱!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,104,9,주인공,ぐわぁぁぁぁ!!,으아아악!!,으아아악!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,105,4,[효과음/내레이션],バタッ,털썩,털썩
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,106,32,주인공,(く……相手の剣が見えなかった…<6E5C>…心が、乱れていたのか……),(크…상대 검이 보이지 않았어<6E5C>마음이 흐트러졌던 걸까…),(크…상대 검이 보이지 않았어<6E5C>마음이 흐트러졌던 걸까…)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,107,31,주인공,(こ、こんなところで死ぬのか……<6E5C>俺は.うぅ……色さん……),"(이, 이런 곳에서 죽는 건가…<6E5C>나는.으윽…시키 씨…)","(이, 이런 곳에서 죽는 건가…<6E5C>나는.으윽…시키 씨…)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,108,10,주인공,(目を閉じて……),(눈을 감고…),(눈을 감고…)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,109,3,[효과음/내레이션],スッ,슥,슥
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,110,28,주인공,(鏡のごとく曇りなく、<6E5C>水面のごとく静かな心で……!),(거울처럼 흐림 없이<6E5C>수면처럼 고요한 마음으로!),(거울처럼 흐림 없이<6E5C>수면처럼 고요한 마음으로!)
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,111,3,[효과음/내레이션],カッ,번쩍,번쩍
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,112,6,주인공,見えた!!,보였다!!,보였다!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,113,28,[선택지],魂のひと突きだ!一文字になぎ払うんだ!渾身の二閃突きだ!,혼의 찌르기다!\일자로 베어낸다!\혼신의 이섬찌르기다!,혼의 찌르기다!\일자로 베어낸다!\혼신의 이섬찌르기다!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,114,14,주인공,これが俺の答えだぁぁぁ!!,이게 내 대답이다아아!!,이게 내 대답이다아아!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,115,7,UNKNOWN_77,ぬうぅぅ!?,크윽!?,크윽!?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,116,6,[효과음/내레이션],キィィン!,채앵!,채앵!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,117,3,[효과음/내레이션],……,…,…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,118,9,주인공,は、外れた……?,"비, 빗나갔다…","비, 빗나갔다…"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,119,13,UNKNOWN_77,フン……外したのだ、俺が,흥…일부러 빗나갔다,흥…일부러 빗나갔다
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,120,5,주인공,え……?,어…?,어…?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,121,31,UNKNOWN_77,貴様のような小者に、毛ほどとはい<6E5C>え、傷をつけられるとは……,"네놈 같은 소인배에게 털끝만큼<6E5C>이라도, 상처를 입다니…","네놈 같은 소인배에게 털끝만큼<6E5C>이라도, 상처를 입다니…"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,122,11,주인공,あ……肩から血が……,아…어깨에서 피가…,아…어깨에서 피가…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,123,37,UNKNOWN_77,貴様の突きの軌道を変えていな<6E5C>ければ、心の臓を突かれて<6E5C>いたかもしれんな,"네놈의 찌르기 궤도를 바꾸지<6E5C>않았다면, 심장을 찔렸을지도<6E5C>모르지","네놈의 찌르기 궤도를 바꾸지<6E5C>않았다면, 심장을 찔렸을지도<6E5C>모르지"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,124,46,주인공,(そ、そうか……!俺の突きを<6E5C>かわすために攻撃をやめて、刀で<6E5C>俺の軌道を逸らしたのか……),"(그, 그런가…!내 찌르기를<6E5C>피하려 공격을 멈추고, 칼로<6E5C>궤도를 비튼 거였나…)","(그, 그런가…!내 찌르기를<6E5C>피하려 공격을 멈추고, 칼로<6E5C>궤도를 비튼 거였나…)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,125,16,주인공,あ、でも.一本取れなかった……,아 그래도.한 판 못 땄어…,아 그래도.한 판 못 땄어…
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,126,12,주인공,(こ、殺される……?),"(주, 죽는 건가?)","(주, 죽는 건가?)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,127,12,UNKNOWN_77,女は町の外れの破れ屋だ,여자는 마을 폐가다,여자는 마을 폐가다
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,128,3,주인공,え?,어?,어?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,129,27,UNKNOWN_77,さっさと行け.それともこのまま<6E5C>斬り捨てられたいか?,냉큼 가라.아니면 이대로<6E5C>베여 죽고 싶으냐?,냉큼 가라.아니면 이대로<6E5C>베여 죽고 싶으냐?
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,130,27,주인공,い、いや、それは遠慮させて<6E5C>もらいます!それじゃ!!,"아, 아뇨, 그건 사양하<6E5C>겠습니다!그럼!!","아, 아뇨, 그건 사양하<6E5C>겠습니다!그럼!!"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,131,4,[효과음/내레이션],タタッ,타닥,타닥
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,132,39,주인공,(……なんで教えてくれたのかな.<6E5C>もしかして、少しは認めて<6E5C>もらえたのか?),"(…왜 가르쳐줬을까.<6E5C>혹시, 조금은 인정<6E5C>받은 걸까?)","(…왜 가르쳐줬을까.<6E5C>혹시, 조금은 인정<6E5C>받은 걸까?)"
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,133,10,주인공,おりゃあぁぁぁ!!,으랴아아!!,으랴아아!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,134,7,UNKNOWN_77,阿呆ゥが!!,얼간이가!!,얼간이가!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,135,6,[효과음/내레이션],ざくぅ!!,서걱!!,서걱!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,136,9,주인공,ぐわぁぁぁぁ!!,으아아악!!,으아아악!!
dom3Shiki_X02.mes,Script/dom3Shiki_X02.mes,137,4,[효과음/내레이션],バタッ,털썩,털썩
